datetime;latitude;longitude
1732530769877;47.100264;-1.600033
1732530769939;47.100266;-1.600037
1732530770001;47.100268;-1.600040
1732530770063;47.100270;-1.600044
1732530770125;47.100271;-1.600048
1732530770186;47.100273;-1.600051
1732530770248;47.100275;-1.600055
1732530770310;47.100277;-1.600059
1732530770372;47.100279;-1.600062
1732530770434;47.100281;-1.600066
1732530770496;47.100283;-1.600069
1732530770558;47.100285;-1.600073
1732530770620;47.100286;-1.600076
1732530770672;47.100288;-1.600079
1732530770724;47.100290;-1.600082
1732530770776;47.100292;-1.600086
1732530770828;47.100294;-1.600089
1732530770880;47.100298;-1.600095
1732530770932;47.100300;-1.600098
1732530770984;47.100302;-1.600101
1732530771036;47.100304;-1.600104
1732530771088;47.100306;-1.600107
1732530771141;47.100308;-1.600110
1732530771193;47.100310;-1.600113
1732530771245;47.100313;-1.600116
1732530771297;47.100315;-1.600119
1732530771349;47.100317;-1.600121
1732530771401;47.100319;-1.600124
1732530771453;47.100321;-1.600126
1732530771505;47.100323;-1.600129
1732530771557;47.100326;-1.600131
1732530771610;47.100328;-1.600133
1732530771675;47.100330;-1.600136
1732530771740;47.100333;-1.600138
1732530771805;47.100337;-1.600142
1732530771871;47.100339;-1.600144
1732530771936;47.100342;-1.600146
1732530772001;47.100344;-1.600147
1732530772067;47.100347;-1.600149
1732530772132;47.100349;-1.600151
1732530772197;47.100352;-1.600153
1732530772263;47.100354;-1.600154
1732530772328;47.100357;-1.600156
1732530772393;47.100359;-1.600157
1732530772459;47.100361;-1.600158
1732530772524;47.100364;-1.600159
1732530772589;47.100366;-1.600161
1732530772655;47.100369;-1.600162
1732530772710;47.100371;-1.600163
1732530772765;47.100373;-1.600163
1732530772820;47.100375;-1.600164
1732530772875;47.100381;-1.600165
1732530772930;47.100383;-1.600166
1732530772985;47.100386;-1.600166
1732530773040;47.100388;-1.600167
1732530773095;47.100391;-1.600167
1732530773150;47.100393;-1.600167
1732530773205;47.100395;-1.600168
1732530773260;47.100398;-1.600168
1732530773315;47.100400;-1.600168
1732530773370;47.100403;-1.600167
1732530773425;47.100406;-1.600167
1732530773480;47.100408;-1.600167
1732530773535;47.100410;-1.600167
1732530773590;47.100413;-1.600166
1732530773648;47.100415;-1.600166
1732530773706;47.100417;-1.600165
1732530773764;47.100420;-1.600165
1732530773822;47.100425;-1.600163
1732530773880;47.100427;-1.600162
1732530773938;47.100429;-1.600162
1732530773996;47.100431;-1.600161
1732530774054;47.100434;-1.600160
1732530774112;47.100436;-1.600159
1732530774170;47.100438;-1.600158
1732530774228;47.100440;-1.600156
1732530774286;47.100442;-1.600155
1732530774344;47.100444;-1.600154
1732530774402;47.100446;-1.600152
1732530774460;47.100448;-1.600151
1732530774518;47.100450;-1.600150
1732530774576;47.100452;-1.600148
1732530774635;47.100454;-1.600147
1732530774693;47.100456;-1.600145
1732530774751;47.100458;-1.600144
1732530774809;47.100460;-1.600142
1732530774867;47.100464;-1.600138
1732530774926;47.100466;-1.600137
1732530774984;47.100468;-1.600135
1732530775042;47.100469;-1.600133
1732530775100;47.100471;-1.600131
1732530775159;47.100473;-1.600129
1732530775217;47.100475;-1.600127
1732530775275;47.100476;-1.600125
1732530775333;47.100478;-1.600123
1732530775392;47.100480;-1.600120
1732530775450;47.100482;-1.600118
1732530775508;47.100484;-1.600116
1732530775566;47.100485;-1.600114
1732530775625;47.100487;-1.600111
1732530775691;47.100489;-1.600109
1732530775757;47.100490;-1.600107
1732530775823;47.100492;-1.600105
1732530775889;47.100495;-1.600100
1732530775955;47.100496;-1.600097
1732530776021;47.100498;-1.600094
1732530776087;47.100500;-1.600092
1732530776153;47.100501;-1.600090
1732530776219;47.100504;-1.600084
1732530776285;47.100505;-1.600081
1732530776351;47.100507;-1.600079
1732530776417;47.100509;-1.600076
1732530776483;47.100510;-1.600073
1732530776549;47.100512;-1.600071
1732530776615;47.100513;-1.600068
1732530776670;47.100515;-1.600065
1732530776725;47.100516;-1.600062
1732530776780;47.100518;-1.600059
1732530776835;47.100519;-1.600057
1732530776890;47.100522;-1.600051
1732530776945;47.100524;-1.600048
1732530777000;47.100525;-1.600046
1732530777055;47.100527;-1.600043
1732530777110;47.100528;-1.600040
1732530777165;47.100530;-1.600037
1732530777220;47.100531;-1.600034
1732530777275;47.100533;-1.600031
1732530777330;47.100535;-1.600028
1732530777385;47.100536;-1.600025
1732530777440;47.100538;-1.600022
1732530777495;47.100539;-1.600020
1732530777550;47.100541;-1.600017
1732530777605;47.100542;-1.600014
1732530777660;47.100544;-1.600011
1732530777721;47.100545;-1.600008
1732530777783;47.100547;-1.600005
1732530777845;47.100550;-1.599999
1732530777907;47.100551;-1.599996
1732530777969;47.100553;-1.599993
1732530778031;47.100554;-1.599989
1732530778093;47.100556;-1.599986
1732530778155;47.100557;-1.599983
1732530778216;47.100559;-1.599980
1732530778278;47.100561;-1.599977
1732530778340;47.100562;-1.599974
1732530778402;47.100564;-1.599971
1732530778464;47.100566;-1.599968
1732530778526;47.100568;-1.599965
1732530778588;47.100569;-1.599961
1732530778650;47.100571;-1.599958
1732530778702;47.100572;-1.599955
1732530778754;47.100574;-1.599952
1732530778806;47.100576;-1.599949
1732530778858;47.100577;-1.599945
1732530778910;47.100579;-1.599942
1732530778962;47.100581;-1.599939
1732530779014;47.100582;-1.599936
1732530779066;47.100584;-1.599932
1732530779118;47.100586;-1.599929
1732530779171;47.100588;-1.599926
1732530779223;47.100589;-1.599923
1732530779275;47.100591;-1.599919
1732530779327;47.100592;-1.599916
1732530779379;47.100594;-1.599913
1732530779431;47.100596;-1.599909
1732530779483;47.100598;-1.599906
1732530779535;47.100600;-1.599903
1732530779587;47.100602;-1.599900
1732530779640;47.100603;-1.599897
1732530779698;47.100606;-1.599893
1732530779756;47.100607;-1.599890
1732530779814;47.100609;-1.599887
1732530779872;47.100613;-1.599880
1732530779931;47.100615;-1.599877
1732530779989;47.100617;-1.599874
1732530780047;47.100619;-1.599871
1732530780105;47.100621;-1.599867
1732530780164;47.100623;-1.599864
1732530780222;47.100625;-1.599861
1732530780280;47.100627;-1.599858
1732530780338;47.100629;-1.599855
1732530780397;47.100631;-1.599852
1732530780455;47.100634;-1.599849
1732530780513;47.100636;-1.599846
1732530780571;47.100638;-1.599843
1732530780630;47.100640;-1.599839
1732530780682;47.100642;-1.599836
1732530780734;47.100644;-1.599833
1732530780786;47.100646;-1.599830
1732530780838;47.100649;-1.599827
1732530780890;47.100651;-1.599824
1732530780942;47.100653;-1.599821
1732530780994;47.100655;-1.599818
1732530781046;47.100657;-1.599814
1732530781098;47.100660;-1.599811
1732530781151;47.100662;-1.599808
1732530781203;47.100664;-1.599805
1732530781255;47.100667;-1.599802
1732530781307;47.100669;-1.599798
1732530781359;47.100671;-1.599795
1732530781411;47.100674;-1.599792
1732530781463;47.100676;-1.599789
1732530781515;47.100678;-1.599786
1732530781567;47.100681;-1.599783
1732530781620;47.100683;-1.599779
1732530781681;47.100685;-1.599776
1732530781742;47.100688;-1.599773
1732530781804;47.100690;-1.599770
1732530781865;47.100693;-1.599766
1732530781927;47.100695;-1.599763
1732530781988;47.100698;-1.599760
1732530782050;47.100700;-1.599756
1732530782111;47.100703;-1.599753
1732530782173;47.100705;-1.599750
1732530782234;47.100708;-1.599746
1732530782296;47.100710;-1.599743
1732530782357;47.100713;-1.599740
1732530782419;47.100716;-1.599736
1732530782480;47.100718;-1.599733
1732530782542;47.100721;-1.599730
1732530782603;47.100723;-1.599726
1732530782665;47.100726;-1.599723
1732530782717;47.100729;-1.599719
1732530782769;47.100731;-1.599716
1732530782821;47.100734;-1.599712
1732530782873;47.100736;-1.599708
1732530782925;47.100738;-1.599705
1732530782977;47.100741;-1.599701
1732530783029;47.100744;-1.599697
1732530783081;47.100747;-1.599694
1732530783133;47.100749;-1.599691
1732530783186;47.100752;-1.599687
1732530783238;47.100755;-1.599683
1732530783290;47.100757;-1.599680
1732530783342;47.100760;-1.599676
1732530783394;47.100763;-1.599672
1732530783446;47.100766;-1.599668
1732530783498;47.100768;-1.599665
1732530783550;47.100771;-1.599661
1732530783602;47.100774;-1.599657
1732530783655;47.100777;-1.599653
1732530783710;47.100779;-1.599649
1732530783765;47.100782;-1.599645
1732530783820;47.100785;-1.599641
1732530783875;47.100788;-1.599637
1732530783930;47.100790;-1.599633
1732530783985;47.100794;-1.599629
1732530784040;47.100796;-1.599625
1732530784095;47.100799;-1.599621
1732530784150;47.100801;-1.599617
1732530784205;47.100804;-1.599613
1732530784260;47.100807;-1.599608
1732530784315;47.100810;-1.599603
1732530784370;47.100813;-1.599599
1732530784425;47.100816;-1.599595
1732530784480;47.100819;-1.599590
1732530784535;47.100822;-1.599586
1732530784590;47.100825;-1.599582
1732530784645;47.100828;-1.599578
1732530784700;47.100831;-1.599573
1732530784755;47.100834;-1.599569
1732530784810;47.100836;-1.599564
1732530784865;47.100839;-1.599560
1732530784920;47.100842;-1.599555
1732530784975;47.100845;-1.599551
1732530785030;47.100848;-1.599546
1732530785085;47.100850;-1.599542
1732530785140;47.100853;-1.599537
1732530785195;47.100856;-1.599533
1732530785250;47.100859;-1.599528
1732530785305;47.100862;-1.599523
1732530785360;47.100865;-1.599519
1732530785415;47.100868;-1.599514
1732530785470;47.100871;-1.599509
1732530785525;47.100874;-1.599505
1732530785580;47.100876;-1.599500
1732530785635;47.100879;-1.599495
1732530785690;47.100882;-1.599490
1732530785745;47.100885;-1.599485
1732530785800;47.100888;-1.599480
1732530785855;47.100890;-1.599475
1732530785910;47.100893;-1.599470
1732530785965;47.100896;-1.599465
1732530786020;47.100899;-1.599460
1732530786075;47.100902;-1.599455
1732530786130;47.100905;-1.599450
1732530786185;47.100908;-1.599445
1732530786240;47.100911;-1.599440
1732530786295;47.100914;-1.599435
1732530786350;47.100917;-1.599430
1732530786405;47.100920;-1.599425
1732530786460;47.100923;-1.599420
1732530786515;47.100926;-1.599415
1732530786570;47.100929;-1.599410
1732530786625;47.100932;-1.599404
1732530786677;47.100935;-1.599399
1732530786729;47.100937;-1.599394
1732530786781;47.100940;-1.599389
1732530786833;47.100943;-1.599384
1732530786885;47.100946;-1.599379
1732530786937;47.100949;-1.599373
1732530786989;47.100952;-1.599368
1732530787041;47.100956;-1.599363
1732530787093;47.100959;-1.599358
1732530787146;47.100962;-1.599352
1732530787198;47.100965;-1.599347
1732530787250;47.100968;-1.599342
1732530787302;47.100971;-1.599336
1732530787354;47.100974;-1.599331
1732530787406;47.100977;-1.599326
1732530787458;47.100980;-1.599320
1732530787510;47.100983;-1.599315
1732530787562;47.100986;-1.599310
1732530787615;47.100989;-1.599304
1732530787670;47.100993;-1.599299
1732530787725;47.100996;-1.599293
1732530787780;47.100999;-1.599288
1732530787835;47.101002;-1.599283
1732530787890;47.101005;-1.599277
1732530787945;47.101008;-1.599272
1732530788000;47.101011;-1.599266
1732530788055;47.101014;-1.599261
1732530788110;47.101018;-1.599255
1732530788165;47.101021;-1.599250
1732530788220;47.101024;-1.599244
1732530788275;47.101027;-1.599239
1732530788330;47.101031;-1.599233
1732530788385;47.101034;-1.599228
1732530788440;47.101037;-1.599222
1732530788495;47.101041;-1.599217
1732530788550;47.101044;-1.599211
1732530788605;47.101047;-1.599205
1732530788663;47.101051;-1.599200
1732530788721;47.101054;-1.599194
1732530788779;47.101058;-1.599189
1732530788837;47.101061;-1.599183
1732530788895;47.101064;-1.599177
1732530788953;47.101067;-1.599171
1732530789011;47.101071;-1.599166
1732530789069;47.101074;-1.599160
1732530789127;47.101077;-1.599155
1732530789185;47.101081;-1.599149
1732530789243;47.101084;-1.599143
1732530789301;47.101088;-1.599137
1732530789359;47.101091;-1.599132
1732530789417;47.101094;-1.599126
1732530789475;47.101098;-1.599120
1732530789533;47.101101;-1.599114
1732530789591;47.101105;-1.599109
1732530789650;47.101108;-1.599103
1732530789702;47.101111;-1.599097
1732530789754;47.101115;-1.599091
1732530789806;47.101118;-1.599085
1732530789858;47.101122;-1.599080
1732530789910;47.101125;-1.599074
1732530789962;47.101129;-1.599068
1732530790014;47.101132;-1.599062
1732530790066;47.101136;-1.599056
1732530790118;47.101139;-1.599051
1732530790171;47.101143;-1.599045
1732530790223;47.101146;-1.599039
1732530790275;47.101150;-1.599033
1732530790327;47.101153;-1.599027
1732530790379;47.101157;-1.599021
1732530790431;47.101160;-1.599015
1732530790483;47.101164;-1.599010
1732530790535;47.101167;-1.599004
1732530790587;47.101171;-1.598998
1732530790640;47.101174;-1.598992
1732530790701;47.101178;-1.598986
1732530790763;47.101182;-1.598980
1732530790825;47.101189;-1.598968
1732530790887;47.101192;-1.598962
1732530790949;47.101196;-1.598956
1732530791011;47.101199;-1.598950
1732530791073;47.101203;-1.598944
1732530791135;47.101207;-1.598939
1732530791196;47.101211;-1.598933
1732530791258;47.101214;-1.598927
1732530791320;47.101218;-1.598921
1732530791382;47.101222;-1.598915
1732530791444;47.101225;-1.598909
1732530791506;47.101229;-1.598903
1732530791568;47.101232;-1.598897
1732530791630;47.101236;-1.598891
1732530791688;47.101240;-1.598885
1732530791746;47.101243;-1.598879
1732530791804;47.101247;-1.598873
1732530791862;47.101251;-1.598867
1732530791920;47.101254;-1.598861
1732530791978;47.101258;-1.598855
1732530792036;47.101262;-1.598849
1732530792094;47.101265;-1.598843
1732530792152;47.101269;-1.598837
1732530792210;47.101273;-1.598831
1732530792268;47.101276;-1.598825
1732530792326;47.101280;-1.598819
1732530792384;47.101284;-1.598813
1732530792442;47.101287;-1.598807
1732530792500;47.101291;-1.598801
1732530792558;47.101295;-1.598795
1732530792616;47.101299;-1.598789
1732530792675;47.101302;-1.598783
1732530792724;47.101306;-1.598777
1732530792773;47.101310;-1.598771
1732530792822;47.101313;-1.598765
1732530792871;47.101317;-1.598759
1732530792921;47.101321;-1.598753
1732530792970;47.101325;-1.598747
1732530793019;47.101329;-1.598741
1732530793068;47.101332;-1.598735
1732530793117;47.101336;-1.598729
1732530793167;47.101340;-1.598723
1732530793216;47.101343;-1.598717
1732530793265;47.101347;-1.598710
1732530793314;47.101351;-1.598704
1732530793363;47.101354;-1.598698
1732530793413;47.101358;-1.598692
1732530793462;47.101362;-1.598686
1732530793511;47.101366;-1.598680
1732530793560;47.101370;-1.598674
1732530793610;47.101373;-1.598668
1732530793668;47.101377;-1.598662
1732530793726;47.101381;-1.598656
1732530793784;47.101384;-1.598650
1732530793842;47.101388;-1.598644
1732530793900;47.101392;-1.598638
1732530793958;47.101396;-1.598632
1732530794016;47.101399;-1.598626
1732530794074;47.101403;-1.598620
1732530794132;47.101407;-1.598613
1732530794190;47.101411;-1.598607
1732530794248;47.101414;-1.598601
1732530794306;47.101418;-1.598595
1732530794364;47.101422;-1.598589
1732530794422;47.101426;-1.598583
1732530794480;47.101430;-1.598577
1732530794538;47.101433;-1.598571
1732530794596;47.101437;-1.598565
1732530794655;47.101441;-1.598559
1732530794710;47.101445;-1.598554
1732530794765;47.101449;-1.598548
1732530794820;47.101453;-1.598542
1732530794875;47.101457;-1.598536
1732530794930;47.101461;-1.598530
1732530794985;47.101464;-1.598524
1732530795040;47.101468;-1.598518
1732530795095;47.101472;-1.598512
1732530795150;47.101476;-1.598506
1732530795205;47.101480;-1.598500
1732530795260;47.101484;-1.598494
1732530795315;47.101487;-1.598488
1732530795370;47.101491;-1.598482
1732530795425;47.101495;-1.598476
1732530795480;47.101499;-1.598469
1732530795535;47.101503;-1.598464
1732530795590;47.101507;-1.598458
1732530795645;47.101511;-1.598451
1732530795700;47.101515;-1.598445
1732530795755;47.101519;-1.598439
1732530795810;47.101522;-1.598433
1732530795865;47.101526;-1.598427
1732530795920;47.101530;-1.598421
1732530795975;47.101534;-1.598415
1732530796030;47.101537;-1.598408
1732530796085;47.101541;-1.598402
1732530796140;47.101545;-1.598396
1732530796195;47.101548;-1.598390
1732530796250;47.101552;-1.598384
1732530796305;47.101556;-1.598378
1732530796360;47.101560;-1.598372
1732530796415;47.101564;-1.598366
1732530796470;47.101568;-1.598359
1732530796525;47.101572;-1.598353
1732530796580;47.101576;-1.598347
1732530796635;47.101579;-1.598341
1732530796690;47.101583;-1.598335
1732530796745;47.101587;-1.598328
1732530796800;47.101591;-1.598322
1732530796855;47.101595;-1.598316
1732530796910;47.101599;-1.598310
1732530796965;47.101602;-1.598303
1732530797020;47.101606;-1.598297
1732530797075;47.101610;-1.598291
1732530797130;47.101614;-1.598285
1732530797185;47.101618;-1.598278
1732530797240;47.101622;-1.598272
1732530797295;47.101625;-1.598266
1732530797350;47.101629;-1.598260
1732530797405;47.101633;-1.598253
1732530797460;47.101637;-1.598247
1732530797515;47.101641;-1.598240
1732530797570;47.101644;-1.598234
1732530797625;47.101648;-1.598228
1732530797680;47.101652;-1.598222
1732530797735;47.101656;-1.598216
1732530797790;47.101660;-1.598209
1732530797845;47.101664;-1.598203
1732530797900;47.101667;-1.598197
1732530797955;47.101671;-1.598191
1732530798010;47.101675;-1.598184
1732530798065;47.101679;-1.598178
1732530798120;47.101683;-1.598172
1732530798175;47.101686;-1.598165
1732530798230;47.101690;-1.598159
1732530798285;47.101694;-1.598153
1732530798340;47.101698;-1.598146
1732530798395;47.101702;-1.598140
1732530798450;47.101706;-1.598134
1732530798505;47.101709;-1.598127
1732530798560;47.101713;-1.598121
1732530798615;47.101717;-1.598115
1732530798670;47.101721;-1.598109
1732530798725;47.101725;-1.598102
1732530798780;47.101729;-1.598096
1732530798835;47.101732;-1.598089
1732530798890;47.101736;-1.598083
1732530798945;47.101740;-1.598077
1732530799000;47.101744;-1.598070
1732530799055;47.101748;-1.598064
1732530799110;47.101752;-1.598057
1732530799165;47.101756;-1.598050
1732530799220;47.101760;-1.598043
1732530799275;47.101764;-1.598037
1732530799330;47.101768;-1.598031
1732530799385;47.101773;-1.598025
1732530799440;47.101776;-1.598018
1732530799495;47.101780;-1.598012
1732530799550;47.101784;-1.598006
1732530799605;47.101788;-1.597999
1732530799660;47.101792;-1.597993
1732530799715;47.101796;-1.597986
1732530799770;47.101799;-1.597980
1732530799825;47.101803;-1.597973
1732530799880;47.101807;-1.597967
1732530799935;47.101811;-1.597960
1732530799990;47.101815;-1.597954
1732530800045;47.101819;-1.597947
1732530800100;47.101822;-1.597941
1732530800155;47.101826;-1.597934
1732530800210;47.101830;-1.597928
1732530800265;47.101834;-1.597921
1732530800320;47.101838;-1.597915
1732530800375;47.101843;-1.597909
1732530800430;47.101847;-1.597903
1732530800485;47.101850;-1.597896
1732530800540;47.101853;-1.597889
1732530800595;47.101857;-1.597882
1732530800650;47.101861;-1.597876
1732530800708;47.101865;-1.597869
1732530800766;47.101869;-1.597863
1732530800824;47.101872;-1.597856
1732530800882;47.101876;-1.597849
1732530800940;47.101880;-1.597843
1732530800998;47.101884;-1.597836
1732530801056;47.101887;-1.597829
1732530801114;47.101891;-1.597823
1732530801172;47.101895;-1.597816
1732530801230;47.101899;-1.597809
1732530801288;47.101903;-1.597802
1732530801346;47.101906;-1.597796
1732530801404;47.101910;-1.597790
1732530801462;47.101914;-1.597783
1732530801520;47.101917;-1.597776
1732530801578;47.101921;-1.597770
1732530801636;47.101925;-1.597763
1732530801695;47.101929;-1.597756
1732530801744;47.101933;-1.597750
1732530801793;47.101936;-1.597743
1732530801842;47.101940;-1.597736
1732530801891;47.101944;-1.597730
1732530801941;47.101948;-1.597723
1732530801990;47.101952;-1.597716
1732530802039;47.101955;-1.597710
1732530802088;47.101959;-1.597703
1732530802137;47.101963;-1.597697
1732530802187;47.101967;-1.597690
1732530802236;47.101971;-1.597684
1732530802285;47.101974;-1.597677
1732530802334;47.101978;-1.597670
1732530802383;47.101982;-1.597664
1732530802433;47.101986;-1.597657
1732530802482;47.101990;-1.597651
1732530802531;47.101994;-1.597644
1732530802580;47.101998;-1.597638
1732530802630;47.102002;-1.597631
1732530802688;47.102006;-1.597625
1732530802746;47.102010;-1.597618
1732530802804;47.102013;-1.597611
1732530802862;47.102017;-1.597605
1732530802920;47.102021;-1.597598
1732530802978;47.102025;-1.597592
1732530803036;47.102029;-1.597586
1732530803094;47.102033;-1.597579
1732530803152;47.102037;-1.597572
1732530803210;47.102041;-1.597566
1732530803268;47.102045;-1.597560
1732530803326;47.102049;-1.597553
1732530803384;47.102052;-1.597547
1732530803442;47.102056;-1.597540
1732530803500;47.102060;-1.597534
1732530803558;47.102064;-1.597527
1732530803616;47.102068;-1.597521
1732530803675;47.102072;-1.597514
1732530803730;47.102076;-1.597508
1732530803785;47.102080;-1.597501
1732530803840;47.102084;-1.597495
1732530803895;47.102088;-1.597489
1732530803950;47.102092;-1.597482
1732530804005;47.102096;-1.597476
1732530804060;47.102100;-1.597469
1732530804115;47.102104;-1.597463
1732530804170;47.102108;-1.597457
1732530804225;47.102112;-1.597450
1732530804280;47.102116;-1.597444
1732530804335;47.102120;-1.597437
1732530804390;47.102123;-1.597431
1732530804445;47.102127;-1.597425
1732530804500;47.102131;-1.597418
1732530804555;47.102135;-1.597412
1732530804610;47.102139;-1.597405
1732530804665;47.102143;-1.597399
1732530804717;47.102147;-1.597393
1732530804769;47.102151;-1.597386
1732530804821;47.102155;-1.597380
1732530804873;47.102159;-1.597374
1732530804925;47.102163;-1.597367
1732530804977;47.102167;-1.597361
1732530805029;47.102171;-1.597354
1732530805081;47.102175;-1.597348
1732530805133;47.102179;-1.597342
1732530805186;47.102182;-1.597335
1732530805238;47.102186;-1.597329
1732530805290;47.102190;-1.597323
1732530805342;47.102194;-1.597316
1732530805394;47.102198;-1.597310
1732530805446;47.102202;-1.597304
1732530805498;47.102206;-1.597297
1732530805550;47.102210;-1.597291
1732530805602;47.102214;-1.597285
1732530805655;47.102218;-1.597278
1732530805713;47.102221;-1.597272
1732530805771;47.102225;-1.597266
1732530805829;47.102229;-1.597259
1732530805887;47.102233;-1.597253
1732530805946;47.102237;-1.597247
1732530806004;47.102241;-1.597241
1732530806062;47.102245;-1.597234
1732530806120;47.102249;-1.597228
1732530806179;47.102253;-1.597221
1732530806237;47.102257;-1.597214
1732530806295;47.102261;-1.597208
1732530806353;47.102265;-1.597202
1732530806412;47.102269;-1.597195
1732530806470;47.102273;-1.597189
1732530806528;47.102276;-1.597183
1732530806586;47.102280;-1.597176
1732530806645;47.102284;-1.597170
1732530806700;47.102288;-1.597164
1732530806755;47.102292;-1.597158
1732530806810;47.102296;-1.597151
1732530806865;47.102300;-1.597145
1732530806920;47.102304;-1.597139
1732530806975;47.102308;-1.597132
1732530807030;47.102311;-1.597126
1732530807085;47.102315;-1.597120
1732530807140;47.102319;-1.597114
1732530807195;47.102323;-1.597107
1732530807250;47.102327;-1.597101
1732530807305;47.102331;-1.597095
1732530807360;47.102334;-1.597088
1732530807415;47.102338;-1.597082
1732530807470;47.102342;-1.597076
1732530807525;47.102346;-1.597069
1732530807580;47.102350;-1.597063
1732530807635;47.102354;-1.597057
1732530807690;47.102358;-1.597051
1732530807745;47.102362;-1.597045
1732530807800;47.102366;-1.597039
1732530807855;47.102370;-1.597032
1732530807910;47.102374;-1.597026
1732530807965;47.102377;-1.597019
1732530808020;47.102381;-1.597013
1732530808075;47.102385;-1.597006
1732530808130;47.102389;-1.597000
1732530808185;47.102393;-1.596994
1732530808240;47.102396;-1.596987
1732530808295;47.102400;-1.596981
1732530808350;47.102404;-1.596975
1732530808405;47.102407;-1.596968
1732530808460;47.102411;-1.596962
1732530808515;47.102415;-1.596955
1732530808570;47.102419;-1.596949
1732530808625;47.102422;-1.596942
1732530808680;47.102426;-1.596936
1732530808735;47.102430;-1.596929
1732530808790;47.102434;-1.596923
1732530808845;47.102437;-1.596916
1732530808900;47.102441;-1.596910
1732530808955;47.102445;-1.596904
1732530809010;47.102448;-1.596897
1732530809065;47.102452;-1.596891
1732530809120;47.102455;-1.596884
1732530809175;47.102459;-1.596877
1732530809230;47.102462;-1.596871
1732530809285;47.102466;-1.596864
1732530809340;47.102469;-1.596858
1732530809395;47.102473;-1.596851
1732530809450;47.102476;-1.596844
1732530809505;47.102480;-1.596838
1732530809560;47.102483;-1.596831
1732530809615;47.102487;-1.596824
1732530809670;47.102490;-1.596818
1732530809725;47.102494;-1.596811
1732530809780;47.102498;-1.596804
1732530809835;47.102501;-1.596798
1732530809890;47.102505;-1.596792
1732530809945;47.102508;-1.596785
1732530810000;47.102512;-1.596779
1732530810055;47.102515;-1.596772
1732530810110;47.102519;-1.596766
1732530810165;47.102523;-1.596759
1732530810220;47.102527;-1.596753
1732530810275;47.102530;-1.596746
1732530810330;47.102534;-1.596740
1732530810385;47.102537;-1.596733
1732530810440;47.102541;-1.596727
1732530810495;47.102544;-1.596720
1732530810550;47.102548;-1.596714
1732530810605;47.102552;-1.596707
1732530810660;47.102556;-1.596701
1732530810712;47.102559;-1.596695
1732530810764;47.102563;-1.596688
1732530810816;47.102567;-1.596682
1732530810868;47.102570;-1.596675
1732530810920;47.102574;-1.596669
1732530810972;47.102578;-1.596663
1732530811024;47.102581;-1.596656
1732530811076;47.102585;-1.596650
1732530811128;47.102589;-1.596644
1732530811181;47.102593;-1.596637
1732530811233;47.102597;-1.596631
1732530811285;47.102601;-1.596624
1732530811337;47.102604;-1.596618
1732530811389;47.102608;-1.596612
1732530811441;47.102612;-1.596605
1732530811493;47.102616;-1.596599
1732530811545;47.102619;-1.596592
1732530811597;47.102623;-1.596586
1732530811650;47.102627;-1.596580
1732530811708;47.102631;-1.596573
1732530811766;47.102635;-1.596567
1732530811824;47.102639;-1.596560
1732530811882;47.102643;-1.596554
1732530811941;47.102647;-1.596547
1732530811999;47.102651;-1.596541
1732530812057;47.102654;-1.596535
1732530812115;47.102658;-1.596528
1732530812174;47.102662;-1.596522
1732530812232;47.102666;-1.596515
1732530812290;47.102670;-1.596509
1732530812348;47.102674;-1.596503
1732530812407;47.102678;-1.596496
1732530812465;47.102682;-1.596490
1732530812523;47.102686;-1.596483
1732530812581;47.102689;-1.596477
1732530812640;47.102693;-1.596470
1732530812695;47.102697;-1.596464
1732530812750;47.102701;-1.596457
1732530812805;47.102705;-1.596451
1732530812860;47.102709;-1.596444
1732530812915;47.102713;-1.596438
1732530812970;47.102717;-1.596431
1732530813025;47.102721;-1.596425
1732530813080;47.102725;-1.596418
1732530813135;47.102729;-1.596412
1732530813190;47.102733;-1.596406
1732530813245;47.102737;-1.596399
1732530813300;47.102741;-1.596393
1732530813355;47.102745;-1.596386
1732530813410;47.102749;-1.596380
1732530813465;47.102753;-1.596373
1732530813520;47.102757;-1.596367
1732530813575;47.102761;-1.596360
1732530813630;47.102765;-1.596353
1732530813685;47.102769;-1.596347
1732530813740;47.102773;-1.596341
1732530813795;47.102777;-1.596334
1732530813850;47.102781;-1.596327
1732530813905;47.102785;-1.596321
1732530813960;47.102789;-1.596314
1732530814015;47.102793;-1.596308
1732530814070;47.102797;-1.596302
1732530814125;47.102801;-1.596295
1732530814180;47.102805;-1.596288
1732530814235;47.102809;-1.596282
1732530814290;47.102813;-1.596275
1732530814345;47.102817;-1.596269
1732530814400;47.102821;-1.596262
1732530814455;47.102825;-1.596256
1732530814510;47.102829;-1.596249
1732530814565;47.102833;-1.596242
1732530814620;47.102837;-1.596236
1732530814675;47.102841;-1.596229
1732530814733;47.102845;-1.596223
1732530814791;47.102849;-1.596216
1732530814849;47.102853;-1.596210
1732530814907;47.102857;-1.596203
1732530814965;47.102861;-1.596197
1732530815023;47.102865;-1.596190
1732530815081;47.102869;-1.596183
1732530815139;47.102873;-1.596177
1732530815197;47.102877;-1.596170
1732530815255;47.102881;-1.596164
1732530815313;47.102885;-1.596157
1732530815371;47.102889;-1.596150
1732530815429;47.102893;-1.596144
1732530815487;47.102897;-1.596137
1732530815545;47.102901;-1.596130
1732530815603;47.102905;-1.596124
1732530815661;47.102908;-1.596117
1732530815720;47.102912;-1.596110
